Date,Close
8/23/2017,73.74
8/24/2017,74.02
8/25/2017,73.79
8/28/2017,74.69
8/29/2017,75.74
8/30/2017,81.23
8/31/2017,83.71
9/1/2017,83.75
9/5/2017,82.56
9/6/2017,82.95
9/7/2017,85.47
9/8/2017,85.1
9/11/2017,84.52
9/12/2017,84.51
9/13/2017,83.68
9/14/2017,82.29
9/15/2017,82.36
9/18/2017,82.97
9/19/2017,82.29
9/20/2017,82.64
9/21/2017,82.62
9/22/2017,83.27
9/25/2017,83.61
9/26/2017,83.76
9/27/2017,83.86
9/28/2017,80.91
9/29/2017,81.02
10/2/2017,83.52
10/3/2017,83.19
10/4/2017,82.42
10/5/2017,83.51
10/6/2017,82.14
10/9/2017,81.98
10/10/2017,83.04
10/11/2017,82.57
10/12/2017,81.3
10/13/2017,81.17
10/16/2017,79.95
10/17/2017,80.24
10/18/2017,80.01
10/19/2017,81.59
10/20/2017,81.21
10/23/2017,80.17
10/24/2017,80.1
10/25/2017,79.89
10/26/2017,77.88
10/27/2017,77.07
10/30/2017,75.99
10/31/2017,74.96
11/1/2017,74.83
11/2/2017,73.81
11/3/2017,73.46
11/6/2017,72.38
11/7/2017,73.21
11/8/2017,73.1
11/9/2017,73.02
11/10/2017,73.77
11/13/2017,72.85
11/14/2017,71.15
11/15/2017,71.81
11/16/2017,72.41
11/17/2017,72.44
11/20/2017,72.13
11/21/2017,72.51
11/22/2017,72.82
11/24/2017,72.46
11/27/2017,71.7
11/28/2017,72.59
11/29/2017,73.67
11/30/2017,74.78
12/1/2017,75.34
12/4/2017,73.09
12/5/2017,73.29
12/6/2017,73.29
12/7/2017,72.72
12/8/2017,74.22
12/11/2017,75.88
12/12/2017,76.09
12/13/2017,76.58
12/14/2017,74.34
12/15/2017,75.57
12/18/2017,75.13
12/19/2017,74.35
12/20/2017,74.01
12/21/2017,73.02
12/22/2017,72.71
12/26/2017,72.7
12/27/2017,72.98
12/28/2017,72.48
12/29/2017,71.64
1/2/2018,74.1
1/3/2018,74.66
1/4/2018,73.9
1/5/2018,74.52
1/8/2018,74.4
1/9/2018,78.1
1/10/2018,78.71
1/11/2018,79.06
1/12/2018,79.02
1/16/2018,80.25
1/17/2018,81.74
1/18/2018,81.17
1/19/2018,80.98
1/22/2018,81.41
1/23/2018,80.95
1/24/2018,81.3
1/25/2018,81.19
1/26/2018,85.46
1/29/2018,88.8
1/30/2018,87.29
1/31/2018,83.8
2/1/2018,83.49
2/2/2018,81.73
2/5/2018,78.37
2/6/2018,80.38
2/7/2018,82.76
2/8/2018,78.22
2/9/2018,79.32
2/12/2018,80.14
2/13/2018,80.79
2/14/2018,81.82
2/15/2018,81.55
2/16/2018,80.7
2/20/2018,80.94
2/21/2018,80.69
2/22/2018,79.4
2/23/2018,80.91
2/26/2018,81.79
2/27/2018,80.36
2/28/2018,78.73
3/1/2018,77.53
3/2/2018,78.69
3/5/2018,77.92
3/6/2018,79.32
3/7/2018,79.99
3/8/2018,80.07
3/9/2018,80.72
3/12/2018,81.06
3/13/2018,81.72
3/14/2018,81.1
3/15/2018,79.51
3/16/2018,79.74
3/19/2018,77.18
3/20/2018,76.92
3/21/2018,76.49
3/22/2018,75.57
3/23/2018,72.84
3/26/2018,75.54
3/27/2018,74.11
3/28/2018,74.78
3/29/2018,75.39
4/2/2018,73.14
4/3/2018,73.75
4/4/2018,75.4
4/5/2018,74.82
4/6/2018,73.41
4/9/2018,73.8
4/10/2018,75.02
4/11/2018,74.33
4/12/2018,75.29
4/13/2018,75.22
4/16/2018,74.69
4/17/2018,75.47
4/18/2018,75.68
4/19/2018,74.44
4/20/2018,73.7
4/23/2018,74.01
4/24/2018,72.72
4/25/2018,73.25
4/26/2018,73.9
4/27/2018,73.86
4/30/2018,72.23
5/1/2018,72.56
5/2/2018,66.88
5/3/2018,65.19
5/4/2018,65.42
5/7/2018,64.88
5/8/2018,65.22
5/9/2018,65.69
5/10/2018,65.37
5/11/2018,66.16
5/14/2018,67.05
5/15/2018,66.99
5/16/2018,67.55
5/17/2018,67.6
5/18/2018,68.02
5/21/2018,67.63
5/22/2018,67.83
5/23/2018,68.17
5/24/2018,67.53
5/25/2018,67.38
5/29/2018,67.33
5/30/2018,67.69
5/31/2018,67.4
6/1/2018,68.3
6/4/2018,70.21
6/5/2018,70.06
6/6/2018,71.97
6/7/2018,71.9
6/8/2018,71.91
6/11/2018,71.83
6/12/2018,71.68
6/13/2018,71.29
6/14/2018,71.15
6/15/2018,70.23
6/18/2018,69.06
6/19/2018,70.94
6/20/2018,71.46
6/21/2018,71.52
6/22/2018,71.07
6/25/2018,71.14
6/26/2018,70.25
6/27/2018,68.64
6/28/2018,70.33
6/29/2018,70.84
7/2/2018,71.28
7/3/2018,71.33
7/5/2018,72.81
7/6/2018,75.21
7/9/2018,76.64
7/10/2018,76.75
7/11/2018,76.02
7/12/2018,77.6
7/13/2018,77.38
7/16/2018,77.26
7/17/2018,77.2
7/18/2018,77.12
7/19/2018,77.05
7/20/2018,77.37
7/23/2018,77.38
7/24/2018,77.65
7/25/2018,78.92
7/26/2018,78.16
7/27/2018,76.81
7/30/2018,76.32
7/31/2018,77.83
8/1/2018,77.9
8/2/2018,77.63
8/3/2018,77.93
8/6/2018,77.87
8/7/2018,78.38
8/8/2018,76.91
8/9/2018,78.04
8/10/2018,76.73
8/13/2018,77.17
